variable,test statistic,p.value,response,samples,runtime,method,false.negative.01,false.negative.03,false.negative.05,false.negative.07,false.negative.1,false.positive.01,false.positive.03,false.positive.05,false.positive.07,false.positive.1
Noise,12.7679138995627,0.11788211788211789,UL,900,2697.324000000008,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.324065292873911,0.6863136863136863,UL,900,2697.324000000008,mvglm,0,0,0,0,0,0,0,0,0,0
env1,5820.0953592788665,9.99000999000999e-4,UL,900,2671.9850000000006,mvglm,0,0,0,0,0,0,0,0,0,0
env2,745.0656515552573,9.99000999000999e-4,UL,900,2671.9850000000006,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.0097400031204415,0.4155844155844156,UL,900,2671.9850000000006,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.4923424741027702,0.968031968031968,UL,900,2671.9850000000006,mvglm,0,0,0,0,0,0,0,0,0,0
env1,5820.0953592788665,9.99000999000999e-4,UL,900,2656.415000000008,mvglm,0,0,0,0,0,0,0,0,0,0
env2,745.0656515552573,9.99000999000999e-4,UL,900,2656.415000000008,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.3691278279879953,0.8191808191808192,UL,900,2656.415000000008,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.282380825556174,0.5564435564435565,UL,900,2656.415000000008,mvglm,0,0,0,0,0,0,0,0,0,0
env1,30.569136645399112,0.01998001998001998,UB,25,232.44500000000698,mvglm,1,0,0,0,0,0,0,0,0,0
env2,25.564673004958436,0.12187812187812187,UB,25,232.44500000000698,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,5.899332451941483,0.8071928071928072,UB,25,232.44500000000698,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.028117680922684,0.6873126873126874,UB,25,232.44500000000698,mvglm,0,0,0,0,0,0,0,0,0,0
env1,30.569136645399112,0.02097902097902098,UB,25,238.53999999997905,mvglm,1,0,0,0,0,0,0,0,0,0
env2,25.564673004958436,0.13586413586413587,UB,25,238.53999999997905,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,14.057380607786563,0.36163836163836166,UB,25,238.53999999997905,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,32.8995197436431,0.45854145854145856,UB,25,238.53999999997905,mvglm,0,0,0,0,0,0,0,0,0,0
env1,30.569136645399112,0.021978021978021976,UB,25,227.5119999999879,mvglm,1,0,0,0,0,0,0,0,0,0
env2,25.564673004958436,0.11988011988011987,UB,25,227.5119999999879,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,18.138832931751274,0.2047952047952048,UB,25,227.5119999999879,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.552094778463925,0.7482517482517482,UB,25,227.5119999999879,mvglm,0,0,0,0,0,0,0,0,0,0
env1,30.569136645399112,0.01998001998001998,UB,25,232.48500000001513,mvglm,1,0,0,0,0,0,0,0,0,0
env2,25.564673004958436,0.13386613386613386,UB,25,232.48500000001513,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,27.619380768500335,0.1258741258741259,UB,25,232.48500000001513,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,32.99369442740107,0.5504495504495505,UB,25,232.48500000001513,mvglm,0,0,0,0,0,0,0,0,0,0
env1,30.569136645399112,0.027972027972027972,UB,25,245.02900000000955,mvglm,1,0,0,0,0,0,0,0,0,0
env2,25.564673004958436,0.11188811188811189,UB,25,245.02900000000955,mvglm,1,1,1,1,1,0,0,0,0,0
Noise,19.48401589710796,0.14885114885114886,UB,25,245.02900000000955,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,16.938835474735107,0.6723276723276723,UB,25,245.02900000000955,mvglm,0,0,0,0,0,0,0,0,0,0
env1,182.0691272192309,9.99000999000999e-4,UB,100,942.4100000000035,mvglm,0,0,0,0,0,0,0,0,0,0
env2,110.92519863596323,9.99000999000999e-4,UB,100,942.4100000000035,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.790627306999454,0.6793206793206793,UB,100,942.4100000000035,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.351918443806312,0.5884115884115884,UB,100,942.4100000000035,mvglm,0,0,0,0,0,0,0,0,0,0
env1,182.0691272192309,9.99000999000999e-4,UB,100,902.0320000000065,mvglm,0,0,0,0,0,0,0,0,0,0
env2,110.92519863596323,9.99000999000999e-4,UB,100,902.0320000000065,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.746184753933449,0.4645354645354645,UB,100,902.0320000000065,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.10540906926093,0.6543456543456544,UB,100,902.0320000000065,mvglm,0,0,0,0,0,0,0,0,0,0
env1,182.0691272192309,9.99000999000999e-4,UB,100,911.6420000000217,mvglm,0,0,0,0,0,0,0,0,0,0
env2,110.92519863596323,9.99000999000999e-4,UB,100,911.6420000000217,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.785202473570735,0.6623376623376623,UB,100,911.6420000000217,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,25.316916917314018,0.17782217782217782,UB,100,911.6420000000217,mvglm,0,0,0,0,0,0,0,0,0,0
env1,182.0691272192309,9.99000999000999e-4,UB,100,945.6719999999914,mvglm,0,0,0,0,0,0,0,0,0,0
env2,110.92519863596323,9.99000999000999e-4,UB,100,945.6719999999914,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.411313433053522,0.906093906093906,UB,100,945.6719999999914,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.152558063975675,0.8391608391608392,UB,100,945.6719999999914,mvglm,0,0,0,0,0,0,0,0,0,0
env1,182.0691272192309,9.99000999000999e-4,UB,100,939.8769999999786,mvglm,0,0,0,0,0,0,0,0,0,0
env2,110.92519863596323,9.99000999000999e-4,UB,100,939.8769999999786,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,25.80453338511711,0.14385614385614387,UB,100,939.8769999999786,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.539607190446361,0.8431568431568431,UB,100,939.8769999999786,mvglm,0,0,0,0,0,0,0,0,0,0
env1,442.7716639913234,9.99000999000999e-4,UB,225,1945.5299999999988,mvglm,0,0,0,0,0,0,0,0,0,0
env2,276.52223009057684,9.99000999000999e-4,UB,225,1945.5299999999988,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,15.088070504950338,0.5154845154845155,UB,225,1945.5299999999988,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,21.1942973628486,0.2937062937062937,UB,225,1945.5299999999988,mvglm,0,0,0,0,0,0,0,0,0,0
env1,442.7716639913234,9.99000999000999e-4,UB,225,1958.761999999988,mvglm,0,0,0,0,0,0,0,0,0,0
env2,276.52223009057684,9.99000999000999e-4,UB,225,1958.761999999988,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.287694838894595,0.8721278721278721,UB,225,1958.761999999988,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.841407554706507,0.5684315684315684,UB,225,1958.761999999988,mvglm,0,0,0,0,0,0,0,0,0,0
env1,442.7716639913234,9.99000999000999e-4,UB,225,1944.4120000000112,mvglm,0,0,0,0,0,0,0,0,0,0
env2,276.52223009057684,9.99000999000999e-4,UB,225,1944.4120000000112,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.965510187029281,0.6323676323676324,UB,225,1944.4120000000112,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.202847972090694,0.935064935064935,UB,225,1944.4120000000112,mvglm,0,0,0,0,0,0,0,0,0,0
env1,442.7716639913234,9.99000999000999e-4,UB,225,1932.55799999999,mvglm,0,0,0,0,0,0,0,0,0,0
env2,276.52223009057684,9.99000999000999e-4,UB,225,1932.55799999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.581491862716689,0.8451548451548452,UB,225,1932.55799999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.195969784551835,0.9760239760239761,UB,225,1932.55799999999,mvglm,0,0,0,0,0,0,0,0,0,0
env1,442.7716639913234,9.99000999000999e-4,UB,225,1929.4890000000014,mvglm,0,0,0,0,0,0,0,0,0,0
env2,276.52223009057684,9.99000999000999e-4,UB,225,1929.4890000000014,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.40261194648258,0.926073926073926,UB,225,1929.4890000000014,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.86610856353991,0.8021978021978022,UB,225,1929.4890000000014,mvglm,0,0,0,0,0,0,0,0,0,0
env1,805.2660472269417,9.99000999000999e-4,UB,400,3361.758999999991,mvglm,0,0,0,0,0,0,0,0,0,0
env2,497.6050865178836,9.99000999000999e-4,UB,400,3361.758999999991,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,14.556677267097257,0.6093906093906094,UB,400,3361.758999999991,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,14.220542615172235,0.5644355644355644,UB,400,3361.758999999991,mvglm,0,0,0,0,0,0,0,0,0,0
env1,805.2660472269417,9.99000999000999e-4,UB,400,3387.0269999999728,mvglm,0,0,0,0,0,0,0,0,0,0
env2,497.6050865178836,9.99000999000999e-4,UB,400,3387.0269999999728,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.031368061072726,0.995004995004995,UB,400,3387.0269999999728,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.708514233585447,0.8191808191808192,UB,400,3387.0269999999728,mvglm,0,0,0,0,0,0,0,0,0,0
env1,805.2660472269417,9.99000999000999e-4,UB,400,3356.1350000000093,mvglm,0,0,0,0,0,0,0,0,0,0
env2,497.6050865178836,9.99000999000999e-4,UB,400,3356.1350000000093,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.406769573768997,0.9370629370629371,UB,400,3356.1350000000093,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.016201312905196,0.6653346653346653,UB,400,3356.1350000000093,mvglm,0,0,0,0,0,0,0,0,0,0
env1,805.2660472269417,9.99000999000999e-4,UB,400,3328.231999999989,mvglm,0,0,0,0,0,0,0,0,0,0
env2,497.6050865178836,9.99000999000999e-4,UB,400,3328.231999999989,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.18822316370597,0.8411588411588412,UB,400,3328.231999999989,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.655484737199004,0.971028971028971,UB,400,3328.231999999989,mvglm,0,0,0,0,0,0,0,0,0,0
env1,805.2660472269417,9.99000999000999e-4,UB,400,3494.404999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env2,497.6050865178836,9.99000999000999e-4,UB,400,3494.404999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.71615220908393,0.9110889110889111,UB,400,3494.404999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,14.455947265616942,0.5664335664335665,UB,400,3494.404999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1326.8473628097645,9.99000999000999e-4,UB,625,5214.975999999995,mvglm,0,0,0,0,0,0,0,0,0,0
env2,821.1660575005894,9.99000999000999e-4,UB,625,5214.975999999995,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.183071764532997,0.962037962037962,UB,625,5214.975999999995,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.9696524968512676,0.991008991008991,UB,625,5214.975999999995,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1326.8473628097645,9.99000999000999e-4,UB,625,5193.584999999992,mvglm,0,0,0,0,0,0,0,0,0,0
env2,821.1660575005894,9.99000999000999e-4,UB,625,5193.584999999992,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.068241231706907,0.8291708291708292,UB,625,5193.584999999992,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,14.467929924343025,0.6063936063936064,UB,625,5193.584999999992,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1326.8473628097645,9.99000999000999e-4,UB,625,5218.860000000015,mvglm,0,0,0,0,0,0,0,0,0,0
env2,821.1660575005894,9.99000999000999e-4,UB,625,5218.860000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,29.95295369787209,0.2097902097902098,UB,625,5218.860000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.171816772354305,0.7652347652347652,UB,625,5218.860000000015,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1326.8473628097645,9.99000999000999e-4,UB,625,5315.013999999996,mvglm,0,0,0,0,0,0,0,0,0,0
env2,821.1660575005894,9.99000999000999e-4,UB,625,5315.013999999996,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,15.00746199460309,0.6123876123876124,UB,625,5315.013999999996,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.627846486929684,0.965034965034965,UB,625,5315.013999999996,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1326.8473628097645,9.99000999000999e-4,UB,625,5206.223999999987,mvglm,0,0,0,0,0,0,0,0,0,0
env2,821.1660575005894,9.99000999000999e-4,UB,625,5206.223999999987,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.394635094140085,0.952047952047952,UB,625,5206.223999999987,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.683497999677911,0.9500499500499501,UB,625,5206.223999999987,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1929.0804688488015,9.99000999000999e-4,UB,900,7971.499000000011,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1184.1544365617415,9.99000999000999e-4,UB,900,7971.499000000011,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.30893792362076,0.7802197802197802,UB,900,7971.499000000011,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,18.25914803321666,0.45054945054945056,UB,900,7971.499000000011,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1929.0804688488015,9.99000999000999e-4,UB,900,7708.751000000018,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1184.1544365617415,9.99000999000999e-4,UB,900,7708.751000000018,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,8.409777488356667,0.906093906093906,UB,900,7708.751000000018,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.988599390321724,0.957042957042957,UB,900,7708.751000000018,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1929.0804688488015,9.99000999000999e-4,UB,900,7736.358000000007,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1184.1544365617415,9.99000999000999e-4,UB,900,7736.358000000007,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,14.2180528719432,0.6703296703296703,UB,900,7736.358000000007,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.29728916177055,0.984015984015984,UB,900,7736.358000000007,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1929.0804688488015,9.99000999000999e-4,UB,900,7696.212999999989,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1184.1544365617415,9.99000999000999e-4,UB,900,7696.212999999989,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,13.65049719349554,0.6893106893106893,UB,900,7696.212999999989,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.032291039958636,0.8311688311688312,UB,900,7696.212999999989,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1929.0804688488015,9.99000999000999e-4,UB,900,7682.296000000002,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1184.1544365617415,9.99000999000999e-4,UB,900,7682.296000000002,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.622725087622257,0.986013986013986,UB,900,7682.296000000002,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.487028990138697,0.8531468531468531,UB,900,7682.296000000002,mvglm,0,0,0,0,0,0,0,0,0,0
env1,98.02629453915486,9.99000999000999e-4,LL,25,17.69,mvglm,0,0,0,0,0,0,0,0,0,0
env2,149.0548468697684,9.99000999000999e-4,LL,25,17.69,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.2623660864838655,0.5244755244755245,LL,25,17.69,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,20.956104702275354,0.19880119880119881,LL,25,17.69,mvglm,0,0,0,0,0,0,0,0,0,0
env1,98.02629453915486,9.99000999000999e-4,LL,25,18.390000000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env2,149.0548468697684,9.99000999000999e-4,LL,25,18.390000000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.051375465791835,0.33766233766233766,LL,25,18.390000000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.9129189386855217,0.6943056943056943,LL,25,18.390000000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env1,98.02629453915486,9.99000999000999e-4,LL,25,19.42,mvglm,0,0,0,0,0,0,0,0,0,0
env2,149.0548468697684,9.99000999000999e-4,LL,25,19.42,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,13.168727044090872,0.2787212787212787,LL,25,19.42,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,7.088608794907543,0.4325674325674326,LL,25,19.42,mvglm,0,0,0,0,0,0,0,0,0,0
env1,98.02629453915486,9.99000999000999e-4,LL,25,25.740000000000002,mvglm,0,0,0,0,0,0,0,0,0,0
env2,149.0548468697684,9.99000999000999e-4,LL,25,25.740000000000002,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,15.001316142661778,0.22777222777222778,LL,25,25.740000000000002,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.7096686746631065,0.6573426573426573,LL,25,25.740000000000002,mvglm,0,0,0,0,0,0,0,0,0,0
env1,98.02629453915486,0.001998001998001998,LL,25,28.64,mvglm,0,0,0,0,0,0,0,0,0,0
env2,149.0548468697684,9.99000999000999e-4,LL,25,28.64,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.076519772092695,0.5444555444555444,LL,25,28.64,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,19.998042662212214,0.16683316683316685,LL,25,28.64,mvglm,0,0,0,0,0,0,0,0,0,0
env1,421.865021956202,9.99000999000999e-4,LL,100,101.2,mvglm,0,0,0,0,0,0,0,0,0,0
env2,707.0023077502822,9.99000999000999e-4,LL,100,101.2,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.180014026352751,0.8861138861138861,LL,100,101.2,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.6323085118798417,0.7422577422577422,LL,100,101.2,mvglm,0,0,0,0,0,0,0,0,0,0
env1,421.865021956202,9.99000999000999e-4,LL,100,103.11999999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env2,707.0023077502822,9.99000999000999e-4,LL,100,103.11999999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.252227628120977,0.3866133866133866,LL,100,103.11999999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.06455989784069516,0.9530469530469531,LL,100,103.11999999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env1,421.865021956202,9.99000999000999e-4,LL,100,94.69,mvglm,0,0,0,0,0,0,0,0,0,0
env2,707.0023077502822,9.99000999000999e-4,LL,100,94.69,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,3.1507599187123105,0.45754245754245754,LL,100,94.69,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.3213331403836719,0.8331668331668332,LL,100,94.69,mvglm,0,0,0,0,0,0,0,0,0,0
env1,421.865021956202,9.99000999000999e-4,LL,100,78.69999999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env2,707.0023077502822,9.99000999000999e-4,LL,100,78.69999999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.7827713010566413,0.7192807192807192,LL,100,78.69999999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.888404800883222,0.2827172827172827,LL,100,78.69999999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env1,421.865021956202,9.99000999000999e-4,LL,100,69.70000000000005,mvglm,0,0,0,0,0,0,0,0,0,0
env2,707.0023077502822,9.99000999000999e-4,LL,100,69.70000000000005,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,12.844964980735881,0.13686313686313686,LL,100,69.70000000000005,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.766758125638489,0.4725274725274725,LL,100,69.70000000000005,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1009.8685387566502,9.99000999000999e-4,LL,225,161.07999999999993,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1810.2218418413022,9.99000999000999e-4,LL,225,161.07999999999993,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.629400929928806,0.3776223776223776,LL,225,161.07999999999993,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.26362793726775635,0.8711288711288712,LL,225,161.07999999999993,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1009.8685387566502,9.99000999000999e-4,LL,225,163.51,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1810.2218418413022,9.99000999000999e-4,LL,225,163.51,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.3167508706560511,0.8601398601398601,LL,225,163.51,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.243239330270626,0.29270729270729273,LL,225,163.51,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1009.8685387566502,9.99000999000999e-4,LL,225,163.3900000000001,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1810.2218418413022,9.99000999000999e-4,LL,225,163.3900000000001,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,21.374413117192262,0.04495504495504495,LL,225,163.3900000000001,mvglm,0,0,0,0,0,0,0,1,1,1
Noise,0.14212924389289583,0.9120879120879121,LL,225,163.3900000000001,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1009.8685387566502,9.99000999000999e-4,LL,225,155.27999999999997,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1810.2218418413022,9.99000999000999e-4,LL,225,155.27999999999997,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.7396222533106993,0.4645354645354645,LL,225,155.27999999999997,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,5.542650719933135,0.3096903096903097,LL,225,155.27999999999997,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1009.8685387566502,9.99000999000999e-4,LL,225,160.55999999999995,mvglm,0,0,0,0,0,0,0,0,0,0
env2,1810.2218418413022,9.99000999000999e-4,LL,225,160.55999999999995,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,6.228002523083887,0.3036963036963037,LL,225,160.55999999999995,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.9424606251091063,0.7022977022977023,LL,225,160.55999999999995,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1853.3840292427117,9.99000999000999e-4,LL,400,245.5,mvglm,0,0,0,0,0,0,0,0,0,0
env2,3437.8893417032104,9.99000999000999e-4,LL,400,245.5,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.07699166326483464,0.958041958041958,LL,400,245.5,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.29778807839056753,0.8551448551448552,LL,400,245.5,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1853.3840292427117,9.99000999000999e-4,LL,400,244.8499999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env2,3437.8893417032104,9.99000999000999e-4,LL,400,244.8499999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.02162736635273177,0.984015984015984,LL,400,244.8499999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,13.08381329276699,0.12787212787212787,LL,400,244.8499999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1853.3840292427117,9.99000999000999e-4,LL,400,242.75000000000045,mvglm,0,0,0,0,0,0,0,0,0,0
env2,3437.8893417032104,9.99000999000999e-4,LL,400,242.75000000000045,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,9.339593035649159,0.20279720279720279,LL,400,242.75000000000045,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.43267452772852266,0.8411588411588412,LL,400,242.75000000000045,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1853.3840292427117,9.99000999000999e-4,LL,400,247.44999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
env2,3437.8893417032104,9.99000999000999e-4,LL,400,247.44999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,1.7537208075505077,0.5474525474525475,LL,400,247.44999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.999964027880651,0.6843156843156843,LL,400,247.44999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
env1,1853.3840292427117,9.99000999000999e-4,LL,400,241.94999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
env2,3437.8893417032104,9.99000999000999e-4,LL,400,241.94999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,11.141862537706857,0.14585414585414586,LL,400,241.94999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.123347272397041,0.3946053946053946,LL,400,241.94999999999982,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2959.7085972475506,9.99000999000999e-4,LL,625,516.2399999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env2,5636.55727510598,9.99000999000999e-4,LL,625,516.2399999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.68129045427213,0.4915084915084915,LL,625,516.2399999999998,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.7574797708921324,0.7482517482517482,LL,625,516.2399999999998,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2959.7085972475506,9.99000999000999e-4,LL,625,435.8899999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env2,5636.55727510598,9.99000999000999e-4,LL,625,435.8899999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.33491109495480487,0.8291708291708292,LL,625,435.8899999999999,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.10344518527199398,0.9410589410589411,LL,625,435.8899999999999,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2959.7085972475506,9.99000999000999e-4,LL,625,346.7000000000003,mvglm,0,0,0,0,0,0,0,0,0,0
env2,5636.55727510598,9.99000999000999e-4,LL,625,346.7000000000003,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,10.346857963241746,0.21178821178821178,LL,625,346.7000000000003,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.14052026080662472,0.935064935064935,LL,625,346.7000000000003,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2959.7085972475506,9.99000999000999e-4,LL,625,347.8300000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env2,5636.55727510598,9.99000999000999e-4,LL,625,347.8300000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.1731980555277914,0.5334665334665335,LL,625,347.8300000000004,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.4004709934351922,0.8481518481518482,LL,625,347.8300000000004,mvglm,0,0,0,0,0,0,0,0,0,0
env1,2959.7085972475506,9.99000999000999e-4,LL,625,347.1300000000001,mvglm,0,0,0,0,0,0,0,0,0,0
env2,5636.55727510598,9.99000999000999e-4,LL,625,347.1300000000001,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,4.476089317182414,0.3726273726273726,LL,625,347.1300000000001,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,29.007070554486745,0.022977022977022976,LL,625,347.1300000000001,mvglm,0,0,0,0,0,0,1,1,1,1
env1,4326.706133556652,9.99000999000999e-4,LL,900,500.09000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
env2,8389.647875811801,9.99000999000999e-4,LL,900,500.09000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,0.2718092776494814,0.8761238761238761,LL,900,500.09000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
Noise,2.56925444380704,0.5094905094905094,LL,900,500.09000000000015,mvglm,0,0,0,0,0,0,0,0,0,0
